crime_id,date_time,day_of_week,crime_type,location,area,area_type,lga,latitude,longitude,weather_condition,is_holiday,time_period
e61599c8-cbf8-4f86-8ec3-f970956d80e4,2024-03-04 07:05:11,Monday,Robbery,Surulere,Ejigbo,LCDA,Oshodi-Isolo,-60.5782425,43.628354,Stormy,0,Morning
f791f1e5-43f9-4d6b-b97e-be8798cf1188,2025-01-04 09:21:22,Saturday,Assault,Ikeja,Mushin,LGA,Mushin,78.9158255,-165.693918,Cloudy,0,Morning
9561c813-0d25-4caa-b8ad-ad873a4045dd,2024-11-11 05:26:04,Monday,Kidnapping,Lekki,Orile-Agege,LCDA,Agege,65.2830215,130.115104,Cloudy,0,Morning
c64c9647-9ea7-417c-b89f-7039a107cc46,2024-06-28 04:32:51,Friday,Burglary,Ajah,Eti-Osa,LGA,Eti-Osa,-44.228517,101.445091,Clear,0,Morning
08150147-3e00-480e-ae44-1e21d25864f2,2025-04-04 08:49:29,Friday,Burglary,Ikorodu,Ikorodu,LGA,Ikorodu,12.056566,-100.663521,Rainy,0,Morning
6b352f85-504e-4687-b0e7-e75604d9145e,2024-09-07 17:48:59,Saturday,Fraud,Victoria Island,Odi-Olowo/Ojuwoye,LCDA,Mushin,-60.5001455,-77.573442,Rainy,0,Evening
9c89d374-c664-45a7-8077-3e33690e7e62,2023-10-16 15:12:58,Monday,Robbery,Victoria Island,Yaba,LCDA,Lagos Mainland,20.8531355,-70.536488,Cloudy,0,Afternoon
35145890-84c8-4c46-a359-5fa4b4adaf89,2025-06-05 00:05:14,Thursday,Burglary,Ikorodu,Otun-Akute,LCDA,Alimosho,36.595626,-146.562989,Clear,0,Morning
50521700-6077-46a3-8685-abaa7a768555,2024-08-29 16:01:13,Thursday,Murder,Ikeja,Iba,LCDA,Ojo,-2.7451805,175.530307,Clear,0,Afternoon
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,2023-11-02 12:41:14,Thursday,Fraud,Ajah,Ikosi-Isheri,LCDA,Kosofe,33.3899885,106.220412,Sunny,0,Afternoon
f5141058-3138-4975-bbf3-3a349c2dfa97,2025-02-09 15:15:56,Sunday,Kidnapping,Ikorodu,Odi-Olowo/Ojuwoye,LCDA,Mushin,82.6869715,-38.071636,Sunny,0,Afternoon
f910abb3-f105-4252-b990-e2c94c6a70f4,2023-12-29 11:46:58,Friday,Kidnapping,Yaba,Ejigbo,LCDA,Oshodi-Isolo,-15.1047915,119.620489,Clear,0,Morning
5129950d-7d2f-4e58-b47a-1c5bb0b39015,2024-02-07 04:16:14,Wednesday,Burglary,Lekki,Ojokoro,LCDA,Ifako-Ijaiye,-12.4210425,-68.718582,Stormy,0,Morning
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,2024-06-27 16:31:01,Thursday,Murder,Ajah,Badagry,LGA,Badagry,3.6311395,120.909483,Sunny,0,Afternoon
6133a34d-8b0e-4eb1-ad37-1d9e92cf6021,2024-01-19 09:57:03,Friday,Fraud,Yaba,Somolu,LGA,Somolu,-12.747128,-114.569339,Sunny,1,Morning
257f7595-cdfb-4db9-85e7-8b23f4613f09,2025-05-16 18:31:05,Friday,Burglary,Ikorodu,Ijede,LCDA,Ikorodu,15.906498,5.292767,Clear,0,Evening
58ab4778-143b-45e3-b6d1-f6bbf48f709c,2024-02-01 14:45:46,Thursday,Assault,Agege,Oriade,LCDA,Amuwo-Odofin,-78.707864,-25.579640,Cloudy,0,Afternoon
36c7d6fa-7aa4-4052-bf51-936241a64fed,2025-06-07 17:07:15,Saturday,Robbery,Ajah,Oto-Awori,LCDA,Ojo,28.7494325,172.172315,Rainy,0,Evening
4588fc1b-b238-4849-8fe0-69b6eedaa802,2023-11-24 23:09:13,Friday,Fraud,Victoria Island,Isolo,LCDA,Oshodi-Isolo,54.573410,-34.436732,Clear,1,Night
3e11bafe-3d41-46fe-963a-8617bdab07e7,2023-10-05 15:17:11,Thursday,Kidnapping,Victoria Island,Kosofe,LGA,Kosofe,-60.679713,150.539089,Cloudy,1,Afternoon
0d700ea4-3b9b-4d45-a350-55e439c59df9,2023-07-30 10:40:09,Sunday,Assault,Lekki,Somolu,LGA,Somolu,89.8071855,105.100730,Clear,0,Morning
ae62990c-19bd-4f93-b8ef-7666b7a4c719,2023-09-06 20:09:30,Wednesday,Fraud,Agege,Kosofe,LGA,Kosofe,20.9447405,-2.674963,Rainy,0,Night
edd97a1a-fa58-4b27-8ce3-e7c3f6eab3a0,2025-02-08 16:27:13,Saturday,Assault,Lekki,Orile-Agege,LCDA,Agege,-53.0989735,-177.218236,Clear,0,Afternoon
79c773a0-e0de-4c3d-a172-1c83ef5e4376,2023-10-21 16:34:05,Saturday,Murder,Epe,Iba,LCDA,Ojo,19.2283875,170.519150,Stormy,0,Afternoon
52380bf2-4988-4418-b6c3-1218c1836315,2024-06-25 20:37:06,Tuesday,Theft,Ojota,Eti-Osa East,LCDA,Eti-Osa,84.627650,-72.917892,Stormy,0,Night
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,2024-01-28 16:51:38,Sunday,Assault,Ojota,Agbado/Oke-Odo,LCDA,Alimosho,83.381902,-148.237329,Cloudy,0,Afternoon
efc9909e-d9af-4e09-b91e-3d6ebd1a8f4b,2024-09-08 22:57:16,Sunday,Burglary,Epe,Apapa,LGA,Apapa,-27.6638655,107.307688,Sunny,1,Night
ef158d5b-2d00-4d05-966d-4627e1dace6a,2023-07-19 23:37:21,Wednesday,Fraud,Agege,Ojodu,LCDA,Ikeja,-43.0064065,44.350289,Cloudy,0,Night
efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,2025-06-04 07:34:06,Wednesday,Robbery,Ikeja,Ayobo-Ipaja,LCDA,Alimosho,-80.2450975,33.134837,Stormy,0,Morning
9a4ffc0c-9165-42ed-8c63-6e95025f5543,2025-01-22 18:45:52,Wednesday,Robbery,Agege,Iba,LCDA,Ojo,-12.296801,-159.885497,Sunny,0,Evening
8b15bd94-a42d-4cd7-bd35-9f6a74503887,2023-09-12 08:33:46,Tuesday,Robbery,Ikeja,Bariga,LCDA,Somolu,-0.0628165,-27.227128,Cloudy,0,Morning
45d8a6ad-77d0-459e-8114-14f8d9df0d0e,2024-08-01 06:20:20,Thursday,Fraud,Yaba,Iru-Victoria Island,LCDA,Eti-Osa,42.583605,-107.951955,Stormy,0,Morning
a5f60735-757b-4b29-bb2a-a1462999394c,2023-11-17 18:35:52,Friday,Fraud,Ikorodu,Iba,LCDA,Ojo,-59.7616155,-2.465325,Stormy,0,Evening
4b86b5a1-ca6f-4ff8-964c-fbd2bc92fd81,2024-01-06 20:05:52,Saturday,Theft,Ikeja,Eti-Osa East,LCDA,Eti-Osa,-40.0175675,-172.438607,Stormy,0,Night
e5a4983b-a383-489a-9b2c-6ac89c678393,2024-09-04 00:32:31,Wednesday,Burglary,Surulere,Agbado/Oke-Odo,LCDA,Alimosho,-38.148661,-85.781887,Stormy,0,Morning
ab545a15-669d-41ff-9634-725b53f30073,2024-04-30 23:13:17,Tuesday,Burglary,Victoria Island,Ifako-Ijaiye,LGA,Ifako-Ijaiye,24.810717,96.639198,Clear,0,Night
3f800385-ef92-40b6-92d7-8f107a3a6e96,2023-09-03 02:26:25,Sunday,Theft,Yaba,Ojokoro,LCDA,Ifako-Ijaiye,-40.3981745,-104.509574,Cloudy,0,Morning
4459bd6e-c0f6-4229-b25d-42593c4b1eec,2023-06-26 07:39:20,Monday,Robbery,Yaba,Igbogbo/Bayeku,LCDA,Ikorodu,-19.9959855,25.929934,Rainy,1,Morning
42f525b9-02ed-43ce-92a8-1713b90ed44b,2024-03-03 00:59:38,Sunday,Burglary,Surulere,Odi-Olowo/Ojuwoye,LCDA,Mushin,-8.947032,132.706234,Sunny,0,Morning
77242041-1e43-4bd2-aaf4-07f70fe76149,2024-11-09 17:52:27,Saturday,Assault,Victoria Island,Ijede,LCDA,Ikorodu,6.516529,-53.136019,Stormy,0,Evening
e5267a2b-ec50-4ce4-80a5-2e65afa28559,2024-02-14 07:37:04,Wednesday,Burglary,Ajah,Bariga,LCDA,Somolu,-47.126341,37.656384,Cloudy,0,Morning
4b87959f-f0cd-4f05-aa87-855ea38295d3,2025-05-10 14:09:03,Saturday,Theft,Ikorodu,Oto-Awori,LCDA,Ojo,-6.522494,-116.962904,Cloudy,0,Afternoon
7a6a2107-2231-4050-b515-94943818cfd3,2024-04-01 11:50:52,Monday,Robbery,Ojota,Amuwo-Odofin,LGA,Amuwo-Odofin,74.9872625,-61.432467,Cloudy,1,Morning
8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,2023-10-17 23:55:08,Tuesday,Theft,Ajah,Epe,LGA,Epe,32.132406,145.203622,Stormy,0,Night
37e9d2e2-d35a-407a-aa02-17d0cd4f8b2b,2025-05-30 00:06:01,Friday,Theft,Ikorodu,Ojo,LGA,Ojo,36.3869495,108.577610,Cloudy,1,Morning
86879aa9-14f5-43d0-8991-2032df85c777,2025-02-01 18:25:32,Saturday,Kidnapping,Ojota,Otun-Akute,LCDA,Alimosho,-23.571505,139.875455,Rainy,0,Evening
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,2024-06-02 00:19:08,Sunday,Kidnapping,Yaba,Ikoyi-Obalende,LCDA,Eti-Osa,51.780392,14.231772,Rainy,0,Morning
265cb9d9-8962-4f6e-929c-93b333c08bf1,2023-08-07 23:35:11,Monday,Assault,Agege,Itire-Ikate,LCDA,Surulere,57.008475,91.381299,Sunny,0,Night
3495311e-ae27-4432-9dc1-e7eb711c7673,2023-10-26 19:31:40,Thursday,Kidnapping,Ojota,Odi-Olowo/Ojuwoye,LCDA,Mushin,-1.921594,99.356237,Clear,1,Evening
720b274b-82a7-4586-a61d-9cde1747f387,2024-12-28 20:39:09,Saturday,Murder,Victoria Island,Coker-Aguda,LCDA,Surulere,66.537512,82.437519,Cloudy,0,Night
74f0beae-6a59-43ce-8364-35e321c71aa3,2025-03-10 03:26:46,Monday,Robbery,Lekki,Lagos Island East,LCDA,Lagos Island,-75.065377,63.434614,Stormy,0,Morning
4ee4334e-ce92-4136-ac3a-812f765e6cb5,2024-09-01 00:23:58,Sunday,Robbery,Ikorodu,Igbogbo/Bayeku,LCDA,Ikorodu,-74.501402,120.001960,Cloudy,1,Morning
beed0af9-00c5-4f30-9103-142441241bb4,2025-01-02 19:15:03,Thursday,Assault,Ajah,Surulere,LGA,Surulere,-84.156038,32.573345,Rainy,0,Evening
b34c6c73-5833-4b30-ac77-6e950b981ccd,2023-12-07 06:18:28,Thursday,Assault,Ajah,Oto-Awori,LCDA,Ojo,65.239248,-140.792571,Sunny,0,Morning
fc737d92-11ab-4d11-a4eb-8000ef40d162,2023-08-09 12:54:14,Wednesday,Robbery,Surulere,Ibeju-Lekki,LGA,Ibeju-Lekki,55.267471,-147.650505,Rainy,0,Afternoon
c4db5a62-2e13-418d-a8ab-80ea497ec6d1,2025-06-15 07:10:16,Sunday,Fraud,Agege,Akinyele,LCDA,Alimosho,36.7206485,-162.962469,Clear,0,Morning
fe2bd987-5fdc-4bbf-ab9c-d71cf6ba745b,2023-10-04 04:54:36,Wednesday,Robbery,Victoria Island,Yaba,LCDA,Lagos Mainland,82.2080555,166.754620,Stormy,0,Morning
60a399d4-e821-4716-aac8-0da1de9f6f5b,2025-05-13 07:59:44,Tuesday,Assault,Ajah,Ijanikin,LCDA,Ojo,12.671091,60.806539,Stormy,0,Morning
a74e02a9-220b-4ea9-8a0f-9508dfe2c0a0,2024-04-07 18:52:24,Sunday,Assault,Ojota,Coker-Aguda,LCDA,Surulere,-68.458057,175.297160,Rainy,1,Evening
649f7d88-8989-45ab-be2b-34d82db0728d,2025-04-19 05:14:14,Saturday,Murder,Lekki,Yaba,LCDA,Lagos Mainland,3.3537695,-116.309302,Stormy,0,Morning
05d1fb63-c194-497f-80e3-a026d5b6de85,2024-08-04 18:40:21,Sunday,Robbery,Lekki,Olorunda,LCDA,Badagry,-55.815528,-60.444101,Sunny,0,Evening
d2c7bffb-6118-433b-882c-cd1e6c93a791,2024-02-07 18:13:20,Wednesday,Burglary,Ikorodu,Bariga,LCDA,Somolu,34.286662,112.296866,Rainy,1,Evening
3040413c-4690-4b15-a7b6-08dc589decb0,2023-12-16 09:34:53,Saturday,Assault,Ojota,Ojo,LGA,Ojo,-23.558993,67.296312,Sunny,0,Morning
9d6b9b62-6b53-4a19-a902-b73fcf39f648,2025-06-18 02:55:43,Wednesday,Murder,Victoria Island,Somolu,LGA,Somolu,-59.7084965,-162.703464,Cloudy,0,Morning
980cb95c-19d4-4deb-9139-fa1234c1c3ea,2025-02-05 00:36:16,Wednesday,Kidnapping,Epe,Festac,LCDA,Amuwo-Odofin,-85.8001135,-50.793268,Rainy,0,Morning
0c760d28-df49-4037-b40a-9181ac09bdb7,2023-07-17 02:14:24,Monday,Murder,Ojota,Eti-Osa East,LCDA,Eti-Osa,29.8406105,140.933320,Sunny,0,Morning
379ef467-8a2d-42e6-bbfd-a8a6705fddf5,2023-12-28 02:30:29,Thursday,Fraud,Agege,Oto-Awori,LCDA,Ojo,-78.125293,35.964564,Sunny,0,Morning
3bf2025f-4a0d-4b73-be54-ee4b80ff5173,2025-01-26 23:06:06,Sunday,Murder,Victoria Island,Egbe-Idimu,LCDA,Alimosho,-74.848419,-104.765286,Rainy,0,Night
ac2b0cfc-c5c5-4060-9911-21e793d563ae,2025-03-15 15:41:27,Saturday,Assault,Surulere,Ojokoro,LCDA,Ifako-Ijaiye,64.6484415,-8.789884,Stormy,0,Afternoon
fc568b53-24ac-4722-a052-77394d406f1b,2025-03-17 16:05:18,Monday,Murder,Agege,Amuwo-Odofin,LGA,Amuwo-Odofin,-3.922113,-52.813115,Sunny,0,Afternoon
0f9aeb70-4670-4cd6-8ced-a16469df14e9,2024-11-14 19:35:04,Thursday,Theft,Ajah,Ikorodu West,LCDA,Ikorodu,49.9222655,-61.328581,Clear,0,Evening
8e4c3ab5-6d5d-4477-adc2-9178a0411612,2024-08-26 10:18:39,Monday,Kidnapping,Victoria Island,Akinyele,LCDA,Alimosho,68.824433,-85.976085,Clear,1,Morning
61935990-abdd-4a8f-a4b0-5c89f10bce9c,2024-07-09 23:22:27,Tuesday,Kidnapping,Yaba,Orile-Agege,LCDA,Agege,-77.4146475,4.906301,Rainy,1,Night
26332018-6883-4c6e-aa94-4054b2414482,2025-02-20 08:47:32,Thursday,Assault,Epe,Festac,LCDA,Amuwo-Odofin,50.784480,-8.880741,Stormy,0,Morning
3db0174e-7938-478a-89b5-aab0c12169db,2024-02-08 22:39:35,Thursday,Murder,Ikorodu,Badagry,LGA,Badagry,11.0552625,-81.280726,Rainy,0,Night
ce4758be-24f4-4c62-b523-c0dedb87d29c,2025-04-10 17:11:44,Thursday,Robbery,Epe,Ijanikin,LCDA,Ojo,-29.5095335,-18.543368,Cloudy,0,Evening
8eaa5841-6aa0-426d-b7c0-d5f769a53b4f,2024-06-14 15:44:51,Friday,Fraud,Ikorodu,Amuwo-Odofin,LGA,Amuwo-Odofin,-74.5316925,121.928659,Sunny,0,Afternoon
548c1d84-340d-4049-8147-65063e2bf9c9,2024-08-05 16:05:47,Monday,Robbery,Ajah,Somolu,LGA,Somolu,-54.004752,28.530891,Sunny,0,Afternoon
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,2024-11-04 07:48:14,Monday,Kidnapping,Ajah,Oshodi-Isolo,LGA,Oshodi-Isolo,-68.774693,61.477460,Clear,0,Morning
9adf4709-ac75-4344-a08e-149e44b9e602,2025-01-03 19:34:15,Friday,Murder,Yaba,Yaba,LCDA,Lagos Mainland,-38.867979,-152.331483,Cloudy,1,Evening
966be275-c2fe-4954-8dfd-9531302b7831,2024-10-01 07:36:52,Tuesday,Kidnapping,Lekki,Ibeju-Lekki,LGA,Ibeju-Lekki,-79.3840345,-140.924209,Clear,0,Morning
e8334da5-de95-4695-b579-c1437ab99428,2025-01-03 14:21:40,Friday,Murder,Epe,Mosan-Okunola,LCDA,Alimosho,60.0152835,-63.490142,Rainy,1,Afternoon
f64ab6ec-30a5-448e-afe9-b3d0363908bf,2024-03-05 15:14:15,Tuesday,Robbery,Epe,Eti-Osa East,LCDA,Eti-Osa,-8.6135855,-171.767777,Stormy,0,Afternoon
9aba0f15-b214-4062-be1a-963eea18d32c,2025-01-16 22:25:57,Thursday,Assault,Yaba,Ajeromi-Ifelodun,LGA,Ajeromi-Ifelodun,-58.508174,77.118686,Cloudy,0,Night
52555c75-8d55-419e-bd44-cb2cea45ba41,2024-12-18 15:31:49,Wednesday,Fraud,Lekki,Ikorodu West,LCDA,Ikorodu,-35.101421,32.940212,Stormy,0,Afternoon
5bf86f3c-a612-4a1c-889d-4b76775c30b5,2025-02-12 08:57:34,Wednesday,Assault,Ikorodu,Eti-Osa,LGA,Eti-Osa,-14.016875,24.366217,Cloudy,1,Morning
774c0afa-7f4d-408c-a1ff-f6c08347f1da,2024-02-15 13:44:28,Thursday,Assault,Agege,Eti-Osa,LGA,Eti-Osa,-19.787585,13.082733,Clear,0,Afternoon
501ba851-5ee6-4495-b400-29c3ea11905b,2023-09-05 14:31:25,Tuesday,Burglary,Ikorodu,Isolo,LCDA,Oshodi-Isolo,36.027875,-8.076065,Stormy,0,Afternoon
255b30e2-bdc2-474b-b8a5-6b49dd34aa18,2024-05-07 12:33:02,Tuesday,Fraud,Yaba,Eti-Osa,LGA,Eti-Osa,-77.728354,122.003162,Sunny,0,Afternoon
b852b3cd-9442-45e6-9583-1d58ef4c5119,2023-07-03 14:41:38,Monday,Fraud,Victoria Island,Ajeromi-Ifelodun,LGA,Ajeromi-Ifelodun,-19.998983,117.056883,Stormy,0,Afternoon
613d2de9-3ae2-4023-9472-0d2d32399ffb,2024-05-10 08:33:09,Friday,Kidnapping,Surulere,Odi-Olowo/Ojuwoye,LCDA,Mushin,-10.7599235,-98.174748,Rainy,0,Morning
af521b94-f186-447a-a794-63208cf6e8b8,2024-09-05 13:58:45,Thursday,Kidnapping,Ikorodu,Agege,LGA,Agege,-24.037352,88.060440,Stormy,1,Afternoon
bd5609c4-a446-4663-b93b-17fbf76d15fd,2024-03-09 04:59:14,Saturday,Assault,Surulere,Ikosi-Isheri,LCDA,Kosofe,-20.9243755,82.326452,Sunny,0,Morning
2b54ff7a-5a28-47b2-8b83-83f2bb96f602,2024-07-06 01:41:51,Saturday,Robbery,Yaba,Ijede,LCDA,Ikorodu,33.7028425,-89.680250,Cloudy,0,Morning
8ac97b01-e3ad-44d4-aab9-eb022f1dc121,2023-10-07 17:20:56,Saturday,Murder,Victoria Island,Ikorodu North,LCDA,Ikorodu,56.712412,82.162829,Stormy,0,Evening
13075157-d8c1-48e7-96cd-315508a8ac7f,2024-10-31 12:31:42,Thursday,Burglary,Victoria Island,Ikorodu West,LCDA,Ikorodu,-74.2342345,101.290517,Clear,1,Afternoon
2332a50e-6992-496e-81a2-5ed1c3abb5f1,2025-03-17 08:52:55,Monday,Kidnapping,Epe,Alimosho,LGA,Alimosho,89.3727455,-153.954034,Sunny,0,Morning
02571851-26a9-4100-b509-109b116658ce,2025-04-05 10:30:17,Saturday,Kidnapping,Agege,Oriade,LCDA,Amuwo-Odofin,79.302684,-55.750144,Clear,0,Morning
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,2023-12-07 21:33:47,Thursday,Theft,Yaba,Ayobo-Ipaja,LCDA,Alimosho,45.756646,64.818322,Rainy,0,Night
01b158e9-0406-4f44-bce4-0679a8c6dbc0,2024-11-19 21:32:31,Tuesday,Theft,Yaba,Oto-Awori,LCDA,Ojo,75.495655,79.418255,Stormy,0,Night
b8e19f56-8787-4a21-8448-2a220308aa5e,2024-08-07 09:29:34,Wednesday,Kidnapping,Ajah,Ibeju-Lekki,LGA,Ibeju-Lekki,58.080690,40.835680,Clear,0,Morning
b2a6e468-d02b-4243-8091-3ac10463750e,2024-01-20 09:52:17,Saturday,Murder,Victoria Island,Agboyi-Ketu,LCDA,Kosofe,53.8111015,-26.085262,Rainy,0,Morning
863e1f2a-18a8-46ef-ab05-3fc41b656dab,2024-11-25 13:13:04,Monday,Theft,Epe,Mosan-Okunola,LCDA,Alimosho,25.5811145,-83.756846,Sunny,0,Afternoon
d0b1e3eb-409e-4a80-86c5-d1d69ea9f508,2023-10-14 15:59:00,Saturday,Robbery,Lekki,Ojokoro,LCDA,Ifako-Ijaiye,-25.315421,-76.957262,Rainy,0,Afternoon
67f1698c-f594-4a54-9f80-4eeb143a9aff,2024-03-22 07:35:38,Friday,Assault,Epe,Alimosho,LGA,Alimosho,-18.2405625,33.082144,Cloudy,1,Morning
4ccb2355-39d1-47ff-b27e-1442fd7fe973,2024-06-11 12:40:16,Tuesday,Robbery,Ikeja,Ojodu,LCDA,Ikeja,61.6666195,-49.428757,Rainy,1,Afternoon
c27437eb-a65f-4b8a-9bb4-4021fdde64af,2024-12-03 07:47:35,Tuesday,Burglary,Ajah,Surulere,LGA,Surulere,-68.3595605,170.971691,Stormy,0,Morning
79db7862-8d7d-4772-a08e-2f5c61177270,2023-07-15 14:58:30,Saturday,Robbery,Victoria Island,Ifelodun,LCDA,Ajeromi-Ifelodun,-64.901150,37.582129,Cloudy,0,Afternoon
7ff6b824-152a-4aec-abdf-cb41b3eda8f1,2023-08-03 14:23:28,Thursday,Murder,Surulere,Ojo,LGA,Ojo,80.925760,-174.926480,Cloudy,1,Afternoon
fa323f69-90db-4ad6-94ce-26bec8cce2c2,2025-04-07 14:25:21,Monday,Kidnapping,Ikeja,Otun-Akute,LCDA,Alimosho,26.476735,166.231939,Cloudy,0,Afternoon
361f6d90-3ad1-4a33-8ae4-ac11eb4d8f42,2025-04-17 09:52:20,Thursday,Burglary,Yaba,Ojokoro,LCDA,Ifako-Ijaiye,-64.401503,103.553300,Cloudy,0,Morning
13087974-ec95-43ac-8beb-7c3445667c48,2025-05-21 01:16:43,Wednesday,Burglary,Ikorodu,Oriade,LCDA,Amuwo-Odofin,62.144960,75.282273,Sunny,0,Morning
2dea2d2d-086c-405f-a879-d8f890422eb7,2024-12-03 15:00:34,Tuesday,Theft,Ajah,Ikorodu,LGA,Ikorodu,-14.7379435,111.537386,Sunny,0,Afternoon
24e9bcfd-9647-4f9f-b508-507af622d842,2025-06-11 09:47:34,Wednesday,Kidnapping,Epe,Bariga,LCDA,Somolu,-5.581158,-171.593625,Stormy,1,Morning
3d8f95f4-905f-4096-a996-56e24c9d6907,2025-01-25 07:22:21,Saturday,Robbery,Yaba,Olorunda,LCDA,Badagry,16.916773,-138.694499,Sunny,0,Morning
bd5ff093-c16f-4bcc-a243-bed754ec3f33,2024-09-03 04:18:38,Tuesday,Fraud,Ikorodu,Imota,LCDA,Ikorodu,14.463431,110.212247,Rainy,0,Morning
0dbf0caf-588a-4f87-b96d-40f8bed63da0,2023-10-07 17:12:04,Saturday,Robbery,Agege,Agbado/Oke-Odo,LCDA,Alimosho,-68.9472275,88.861112,Clear,0,Evening
9aec56a8-5731-4609-9375-ee90d6b361e4,2023-09-04 21:19:41,Monday,Kidnapping,Ajah,Lagos Island East,LCDA,Lagos Island,27.3299845,-55.368639,Cloudy,0,Night
538d6b8c-c607-41e9-b80b-2cea658e54a2,2025-02-07 07:38:14,Friday,Assault,Epe,Imota,LCDA,Ikorodu,74.7831935,139.764966,Sunny,0,Morning
7d98302f-7357-41e5-be1a-1ba9c8969c5b,2023-07-14 00:35:43,Friday,Robbery,Epe,Ayobo-Ipaja,LCDA,Alimosho,80.2210835,-33.258671,Sunny,0,Morning
2f8c83e5-6e8d-4644-a01b-fbcbf0eebcce,2023-12-15 05:08:27,Friday,Kidnapping,Ajah,Iru-Victoria Island,LCDA,Eti-Osa,5.5123415,116.909865,Sunny,0,Morning
9e5d9c7a-c5ac-4354-95f0-0cb4614c721d,2024-11-29 22:45:48,Friday,Kidnapping,Ikeja,Apapa,LGA,Apapa,67.269655,174.695529,Sunny,0,Night
6147adeb-277b-4667-8499-d0a615007170,2024-02-05 10:36:20,Monday,Robbery,Victoria Island,Ojokoro,LCDA,Ifako-Ijaiye,-23.844141,-140.536400,Rainy,0,Morning
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,2024-12-24 18:57:24,Tuesday,Theft,Lekki,Akinyele,LCDA,Alimosho,80.1614735,-97.173227,Stormy,0,Evening
5c238d8d-71da-45b9-8eea-9db8f165d779,2023-09-11 18:35:10,Monday,Robbery,Epe,Alimosho,LGA,Alimosho,-65.4326705,-177.210838,Rainy,0,Evening
6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,2025-02-01 08:51:37,Saturday,Kidnapping,Surulere,Oto-Awori,LCDA,Ojo,-17.5851215,-125.114925,Cloudy,0,Morning
06b919aa-1a71-47c7-a875-9545832f52c4,2024-06-03 15:23:08,Monday,Fraud,Ikorodu,Ikosi-Isheri,LCDA,Kosofe,59.514530,117.823769,Clear,0,Afternoon
c8d0f9e5-9919-45ea-98d0-0c2c17d30f32,2023-08-29 14:56:57,Tuesday,Kidnapping,Lekki,Lekki,LCDA,Eti-Osa,5.0031425,117.544493,Sunny,0,Afternoon
c777a07f-6346-44ef-a9ef-74e34ab6821c,2024-02-28 00:09:09,Wednesday,Fraud,Ajah,Eti-Osa East,LCDA,Eti-Osa,13.4115175,-173.374682,Clear,0,Morning
af70de70-2b69-495e-8567-1b58926bffa5,2023-08-25 19:14:47,Friday,Burglary,Lekki,Ijede,LCDA,Ikorodu,60.1994475,-49.678601,Cloudy,0,Evening
7e3d5ee4-44b6-4ec1-8d16-f04944d7df9a,2024-04-11 17:41:32,Thursday,Assault,Ajah,Itire-Ikate,LCDA,Surulere,-44.4997205,-105.460810,Cloudy,0,Evening
4cbc9044-6bcd-4ce7-86a5-6fe86f46f1b1,2023-10-12 08:45:19,Thursday,Burglary,Yaba,Ajeromi-Ifelodun,LGA,Ajeromi-Ifelodun,-73.016853,-90.231211,Rainy,0,Morning
b88cddde-3f20-46c2-b1b8-8d65406f64d6,2024-07-01 03:03:32,Monday,Robbery,Victoria Island,Coker-Aguda,LCDA,Surulere,-69.3515785,13.877463,Stormy,0,Morning
1b628a9d-7536-4b9f-b20f-72c09dde0188,2024-10-18 11:48:19,Friday,Theft,Agege,Oto-Awori,LCDA,Ojo,43.0909525,138.797381,Cloudy,0,Morning
d773f98d-550c-4fe9-a54c-11d9f2e61828,2023-10-04 06:02:27,Wednesday,Kidnapping,Epe,Mushin,LGA,Mushin,-8.218991,-176.366797,Stormy,0,Morning
d0c30018-6e3c-4d4f-95b1-45e470b27304,2024-10-14 17:33:12,Monday,Assault,Epe,Kosofe,LGA,Kosofe,11.975933,-3.078639,Clear,0,Evening
9a6c0db9-5217-4c88-8ce9-53a722d90db3,2025-03-21 16:08:33,Friday,Theft,Yaba,Eti-Osa East,LCDA,Eti-Osa,84.761374,139.112270,Rainy,0,Afternoon
65f30779-f6ee-4cdb-ad79-a2d1506e50c7,2024-12-12 01:31:15,Thursday,Theft,Epe,Badagry,LGA,Badagry,-36.0843395,77.166397,Cloudy,0,Morning
c82f78fd-936c-431c-b7bf-52447db2a7aa,2024-02-23 21:29:25,Friday,Fraud,Ajah,Odi-Olowo/Ojuwoye,LCDA,Mushin,-11.7649825,159.786921,Clear,0,Night
64976593-c92e-4c93-9105-c8d647c1c017,2023-12-26 07:26:58,Tuesday,Murder,Victoria Island,Ojo,LGA,Ojo,-2.520579,21.893153,Cloudy,0,Morning
8bae591e-ff4c-410f-979c-30cf33261887,2024-03-30 12:42:57,Saturday,Murder,Lekki,Odi-Olowo/Ojuwoye,LCDA,Mushin,-59.4284705,122.714939,Rainy,0,Afternoon
